"","X","POVI","Date","HR","Tb_predict","Tb_obs"
"4319",4319,"POVI_39","2019-01-23",20,33.4,33.5
"4320",4320,"POVI_39","2019-01-23",21,32.4,32
"4321",4321,"POVI_39","2019-01-23",22,31.4,31.5
"4322",4322,"POVI_39","2019-01-23",23,29.9,30.5
"4323",4323,"POVI_39","2019-01-24",0,29.8,29
"4324",4324,"POVI_39","2019-01-24",1,30.1,29
"4325",4325,"POVI_39","2019-01-24",2,29.8,29
"4326",4326,"POVI_39","2019-01-24",3,29.5,28.5
"4327",4327,"POVI_39","2019-01-24",4,28.9,28.5
"4328",4328,"POVI_39","2019-01-24",5,29.7,28
"4329",4329,"POVI_39","2019-01-24",6,33.2,28
"4330",4330,"POVI_39","2019-01-24",7,35.5,32.5
"4331",4331,"POVI_39","2019-01-24",8,38,35
"4332",4332,"POVI_39","2019-01-24",9,36.2,35.5
"4333",4333,"POVI_39","2019-01-24",10,36.2,35
"4334",4334,"POVI_39","2019-01-24",11,36.5,35
"4335",4335,"POVI_39","2019-01-24",12,36.7,35
"4336",4336,"POVI_39","2019-01-24",13,37.2,35
"4337",4337,"POVI_39","2019-01-24",14,37.6,35.5
"4338",4338,"POVI_39","2019-01-24",15,37.9,35.5
"4339",4339,"POVI_39","2019-01-24",16,38.3,36
"4340",4340,"POVI_39","2019-01-24",17,39.6,36
"4341",4341,"POVI_39","2019-01-24",18,40.5,38.5
"4342",4342,"POVI_39","2019-01-24",19,38.9,40.5
"4343",4343,"POVI_39","2019-01-24",20,36.8,39.5
"4344",4344,"POVI_39","2019-01-24",21,36,38
"4345",4345,"POVI_39","2019-01-24",22,35.6,37
"4346",4346,"POVI_39","2019-01-24",23,34.5,36
"4347",4347,"POVI_39","2019-01-25",0,33.4,35
"4348",4348,"POVI_39","2019-01-25",1,33,34
"4349",4349,"POVI_39","2019-01-25",2,32.9,33
"4350",4350,"POVI_39","2019-01-25",3,32.3,32.5
"4351",4351,"POVI_39","2019-01-25",4,31.5,32
"4352",4352,"POVI_39","2019-01-25",5,31.8,31.5
"4353",4353,"POVI_39","2019-01-25",6,37,30.5
"4354",4354,"POVI_39","2019-01-25",7,36.2,34
"4355",4355,"POVI_39","2019-01-25",8,36.3,34.5
"4356",4356,"POVI_39","2019-01-25",9,36.7,35
"4357",4357,"POVI_39","2019-01-25",10,37.2,35
"4358",4358,"POVI_39","2019-01-25",11,37.6,35.5
"4359",4359,"POVI_39","2019-01-25",12,38.2,35.5
"4360",4360,"POVI_39","2019-01-25",13,38.3,36
"4361",4361,"POVI_39","2019-01-25",14,38.6,36
"4362",4362,"POVI_39","2019-01-25",15,38.8,36.5
"4363",4363,"POVI_39","2019-01-25",16,38.8,36.5
"4364",4364,"POVI_39","2019-01-25",17,38.8,36.5
"4365",4365,"POVI_39","2019-01-25",18,40.7,37
"4366",4366,"POVI_39","2019-01-25",19,39.5,39.5
"4367",4367,"POVI_39","2019-01-25",20,38.3,38.5
"4368",4368,"POVI_39","2019-01-25",21,36.2,37
"4369",4369,"POVI_39","2019-01-25",22,37.2,35.5
"4370",4370,"POVI_39","2019-01-25",23,36.7,36
"4371",4371,"POVI_39","2019-01-26",0,36.3,35.5
"4372",4372,"POVI_39","2019-01-26",1,36.1,35
"4373",4373,"POVI_39","2019-01-26",2,35.4,34.5
"4374",4374,"POVI_39","2019-01-26",3,34.4,34
"4375",4375,"POVI_39","2019-01-26",4,33.6,33
"4376",4376,"POVI_39","2019-01-26",5,32.8,32
"4377",4377,"POVI_39","2019-01-26",6,35.9,31.5
"4378",4378,"POVI_39","2019-01-26",7,37.1,33.5
"4379",4379,"POVI_39","2019-01-26",8,36.7,35
"4380",4380,"POVI_39","2019-01-26",9,36.7,35
"4381",4381,"POVI_39","2019-01-26",10,37.2,35
"4382",4382,"POVI_39","2019-01-26",11,37.6,35.5
"4383",4383,"POVI_39","2019-01-26",12,38,35.5
"4384",4384,"POVI_39","2019-01-26",13,38.3,36
"4385",4385,"POVI_39","2019-01-26",14,38.5,36.5
"4386",4386,"POVI_39","2019-01-26",15,38.7,36.5
"4387",4387,"POVI_39","2019-01-26",16,38.8,36.5
"4388",4388,"POVI_39","2019-01-26",17,38.8,36.5
"4389",4389,"POVI_39","2019-01-26",18,40,36.5
"4390",4390,"POVI_39","2019-01-26",19,39.4,39
"4391",4391,"POVI_39","2019-01-26",20,37.6,38.5
"4392",4392,"POVI_39","2019-01-26",21,34.7,36.5
"4393",4393,"POVI_39","2019-01-26",22,33.2,34
"4394",4394,"POVI_39","2019-01-26",23,34.1,32.5
"4395",4395,"POVI_39","2019-01-27",0,35.3,33
"4396",4396,"POVI_39","2019-01-27",1,35.2,34
"4397",4397,"POVI_39","2019-01-27",2,34.6,34
"4398",4398,"POVI_39","2019-01-27",3,33.7,33
"4399",4399,"POVI_39","2019-01-27",4,33.1,32.5
"4400",4400,"POVI_39","2019-01-27",5,32.2,32
"4401",4401,"POVI_39","2019-01-27",6,35.2,31
"4402",4402,"POVI_39","2019-01-27",7,36.2,33
"4403",4403,"POVI_39","2019-01-27",8,36.7,34.5
"4404",4404,"POVI_39","2019-01-27",9,36.7,35
"4405",4405,"POVI_39","2019-01-27",10,36.8,35
"4406",4406,"POVI_39","2019-01-27",11,37.7,35.5
"4407",4407,"POVI_39","2019-01-27",12,37.8,35.5
"4408",4408,"POVI_39","2019-01-27",13,38.2,36
"4409",4409,"POVI_39","2019-01-27",14,38.3,36
"4410",4410,"POVI_39","2019-01-27",15,38.3,36
"4411",4411,"POVI_39","2019-01-27",16,38.7,36.5
"4412",4412,"POVI_39","2019-01-27",17,38.8,36.5
"4413",4413,"POVI_39","2019-01-27",18,39.5,36.5
"4414",4414,"POVI_39","2019-01-27",19,37.4,38
"4415",4415,"POVI_39","2019-01-27",20,36.8,37
"4416",4416,"POVI_39","2019-01-27",21,36,36
"4417",4417,"POVI_39","2019-01-27",22,34.9,35
"4418",4418,"POVI_39","2019-01-27",23,33.6,34
"4419",4419,"POVI_39","2019-01-28",0,32,32.5
"4420",4420,"POVI_39","2019-01-28",1,29.6,31
"4421",4421,"POVI_39","2019-01-28",2,28.7,29
"4422",4422,"POVI_39","2019-01-28",3,28.5,28
"4423",4423,"POVI_39","2019-01-28",4,27.9,28
"4424",4424,"POVI_39","2019-01-28",5,29.2,27
"4425",4425,"POVI_39","2019-01-28",6,32.7,28
"4426",4426,"POVI_39","2019-01-28",7,34.7,32
"4427",4427,"POVI_39","2019-01-28",8,35.7,33.5
"4428",4428,"POVI_39","2019-01-28",9,36.5,34
"4429",4429,"POVI_39","2019-01-28",10,36.2,34.5
"4430",4430,"POVI_39","2019-01-28",11,36.7,34.5
"4431",4431,"POVI_39","2019-01-28",12,36.9,35
"4432",4432,"POVI_39","2019-01-28",13,37.2,35
"4433",4433,"POVI_39","2019-01-28",14,37.4,35
"4434",4434,"POVI_39","2019-01-28",15,37.8,35.5
"4435",4435,"POVI_39","2019-01-28",16,38.1,35.5
"4436",4436,"POVI_39","2019-01-28",17,38.2,36
"4437",4437,"POVI_39","2019-01-28",18,38.7,36
"4438",4438,"POVI_39","2019-01-28",19,37.3,37.5
"4439",4439,"POVI_39","2019-01-28",20,36.2,36
"4440",4440,"POVI_39","2019-01-28",21,35.1,35
"4441",4441,"POVI_39","2019-01-28",22,34.6,33.5
"4442",4442,"POVI_39","2019-01-28",23,33,33
"4443",4443,"POVI_39","2019-01-29",0,33.5,32
"4444",4444,"POVI_39","2019-01-29",1,33,32
"4445",4445,"POVI_39","2019-01-29",2,32.4,31.5
"4446",4446,"POVI_39","2019-01-29",3,31.1,31
"4447",4447,"POVI_39","2019-01-29",4,30.8,30
"4448",4448,"POVI_39","2019-01-29",5,29.8,29
"4449",4449,"POVI_39","2019-01-29",6,32.8,28.5
"4450",4450,"POVI_39","2019-01-29",7,33.9,30.5
"4451",4451,"POVI_39","2019-01-29",8,34.9,32
"4452",4452,"POVI_39","2019-01-29",9,35.7,33.5
"4453",4453,"POVI_39","2019-01-29",10,36.5,34
"4454",4454,"POVI_39","2019-01-29",11,36.9,34.5
"4455",4455,"POVI_39","2019-01-29",12,37.4,35
"4456",4456,"POVI_39","2019-01-29",13,36.8,35.5
"4457",4457,"POVI_39","2019-01-29",14,37.4,35
"4458",4458,"POVI_39","2019-01-29",15,37.6,35.5
"4459",4459,"POVI_39","2019-01-29",16,37.6,35.5
"4460",4460,"POVI_39","2019-01-29",17,37.2,35.5
"4461",4461,"POVI_39","2019-01-29",18,35.9,35.5
"4462",4462,"POVI_39","2019-01-29",19,34.7,34.5
"4463",4463,"POVI_39","2019-01-29",20,33.9,33
"4464",4464,"POVI_39","2019-01-29",21,32.5,32
"4465",4465,"POVI_39","2019-01-29",22,31.8,31
"4466",4466,"POVI_39","2019-01-29",23,30.9,30
"4467",4467,"POVI_39","2019-01-30",0,31.5,29.5
"4468",4468,"POVI_39","2019-01-30",1,28.5,30
"4469",4469,"POVI_39","2019-01-30",2,28.2,27
"4470",4470,"POVI_39","2019-01-30",3,28.2,26.5
"4471",4471,"POVI_39","2019-01-30",4,28.3,26.5
"4472",4472,"POVI_39","2019-01-30",5,28.5,26.5
"4473",4473,"POVI_39","2019-01-30",6,30.7,27.5
"4474",4474,"POVI_39","2019-01-30",7,33.2,29.5
"4475",4475,"POVI_39","2019-01-30",8,34.5,31
"4476",4476,"POVI_39","2019-01-30",9,38.4,32.5
"4477",4477,"POVI_39","2019-01-30",10,34.6,35.5
"4478",4478,"POVI_39","2019-01-30",11,38.6,32
"4479",4479,"POVI_39","2019-01-30",12,39,36
"4480",4480,"POVI_39","2019-01-30",13,36.3,36.5
"4481",4481,"POVI_39","2019-01-30",14,33,34.5
"4482",4482,"POVI_39","2019-01-30",15,32.9,31.5
"4483",4483,"POVI_39","2019-01-30",16,32.6,31
"4484",4484,"POVI_39","2019-01-30",17,31.5,30.5
"4485",4485,"POVI_39","2019-01-30",18,30.3,29.5
"4486",4486,"POVI_39","2019-01-30",19,27,28
"4487",4487,"POVI_39","2019-01-30",20,23.3,26
"4488",4488,"POVI_39","2019-01-30",21,23.5,22
"4489",4489,"POVI_39","2019-01-30",22,23.2,22.5
"4490",4490,"POVI_39","2019-01-30",23,22.7,22
"4491",4491,"POVI_39","2019-01-31",0,22,21
"4492",4492,"POVI_39","2019-01-31",1,22.7,20.5
"4493",4493,"POVI_39","2019-01-31",2,22.9,21
"4494",4494,"POVI_39","2019-01-31",3,22.9,21
"4495",4495,"POVI_39","2019-01-31",4,22.9,21
"4496",4496,"POVI_39","2019-01-31",5,22.7,21
"4497",4497,"POVI_39","2019-01-31",6,23.2,21
"4498",4498,"POVI_39","2019-01-31",7,24.9,21.5
"4499",4499,"POVI_39","2019-01-31",8,28.7,23
"4500",4500,"POVI_39","2019-01-31",9,33.4,26
"4501",4501,"POVI_39","2019-01-31",10,39.7,30
"4502",4502,"POVI_39","2019-01-31",11,40.4,35.5
"4503",4503,"POVI_39","2019-01-31",12,41.2,36
"4504",4504,"POVI_39","2019-01-31",13,38.2,37
"4505",4505,"POVI_39","2019-01-31",14,36.3,35
"4506",4506,"POVI_39","2019-01-31",15,35,33.5
"4507",4507,"POVI_39","2019-01-31",16,33.9,33
"4508",4508,"POVI_39","2019-01-31",17,32.9,32
"4509",4509,"POVI_39","2019-01-31",18,31.9,31
"4510",4510,"POVI_39","2019-01-31",19,31.2,30
"4511",4511,"POVI_39","2019-01-31",20,30.9,29.5
"4512",4512,"POVI_39","2019-01-31",21,29.8,29
"4513",4513,"POVI_39","2019-01-31",22,29.2,28.5
"4514",4514,"POVI_39","2019-01-31",23,28.8,27.5
"4515",4515,"POVI_39","2019-02-01",0,28.1,27
"4516",4516,"POVI_39","2019-02-01",1,27.7,26.5
"4517",4517,"POVI_39","2019-02-01",2,27.7,26
"4518",4518,"POVI_39","2019-02-01",3,27.9,26
"4519",4519,"POVI_39","2019-02-01",4,27.9,26
"4520",4520,"POVI_39","2019-02-01",5,27.7,26
"4521",4521,"POVI_39","2019-02-01",6,28.4,26
"4522",4522,"POVI_39","2019-02-01",7,29.7,26.5
"4523",4523,"POVI_39","2019-02-01",8,31.9,27.5
"4524",4524,"POVI_39","2019-02-01",9,36.2,29.5
"4525",4525,"POVI_39","2019-02-01",10,38.9,33.5
"4526",4526,"POVI_39","2019-02-01",11,38.8,36
"4527",4527,"POVI_39","2019-02-01",12,37.2,36
"4528",4528,"POVI_39","2019-02-01",13,37.5,35.5
"4529",4529,"POVI_39","2019-02-01",14,38.9,36
"4530",4530,"POVI_39","2019-02-01",15,39.7,37
"4531",4531,"POVI_39","2019-02-01",16,38.9,38.5
"4532",4532,"POVI_39","2019-02-01",17,37.3,37
"4533",4533,"POVI_39","2019-02-01",18,35.6,36
"4534",4534,"POVI_39","2019-02-01",19,34.5,34.5
"4535",4535,"POVI_39","2019-02-01",20,34.6,33
"4536",4536,"POVI_39","2019-02-01",21,34.3,33
"4537",4537,"POVI_39","2019-02-01",22,33.4,32.5
"4538",4538,"POVI_39","2019-02-01",23,32.6,32
"4539",4539,"POVI_39","2019-02-02",0,31.5,31
"4540",4540,"POVI_39","2019-02-02",1,30.7,30
"4541",4541,"POVI_39","2019-02-02",2,29.9,29
"4542",4542,"POVI_39","2019-02-02",3,28.3,28
"4543",4543,"POVI_39","2019-02-02",4,28.5,27
"4544",4544,"POVI_39","2019-02-02",5,28.3,27
"4545",4545,"POVI_39","2019-02-02",6,30.7,27
"4546",4546,"POVI_39","2019-02-02",7,35.6,29
"4547",4547,"POVI_39","2019-02-02",8,36,33.5
"4548",4548,"POVI_39","2019-02-02",9,37.2,34
"4549",4549,"POVI_39","2019-02-02",10,38,35
"4550",4550,"POVI_39","2019-02-02",11,36.7,36.5
"4551",4551,"POVI_39","2019-02-02",12,36.5,35
"4552",4552,"POVI_39","2019-02-02",13,36.3,34.5
"4553",4553,"POVI_39","2019-02-02",14,36.3,34.5
"4554",4554,"POVI_39","2019-02-02",15,37.1,34.5
"4555",4555,"POVI_39","2019-02-02",16,38.4,35
"4556",4556,"POVI_39","2019-02-02",17,37.3,37
"4557",4557,"POVI_39","2019-02-02",18,34.9,35.5
"4558",4558,"POVI_39","2019-02-02",19,33.5,33.5
"4559",4559,"POVI_39","2019-02-02",20,32.7,32
"4560",4560,"POVI_39","2019-02-02",21,31.7,31
"4561",4561,"POVI_39","2019-02-02",22,30.7,30
"4562",4562,"POVI_39","2019-02-02",23,29.4,29
"4563",4563,"POVI_39","2019-02-03",0,28.3,28
"4564",4564,"POVI_39","2019-02-03",1,29.4,27
"4565",4565,"POVI_39","2019-02-03",2,29.4,27.5
"4566",4566,"POVI_39","2019-02-03",3,28.8,27.5
"4567",4567,"POVI_39","2019-02-03",4,28.5,27
"4568",4568,"POVI_39","2019-02-03",5,28.2,26.5
"4569",4569,"POVI_39","2019-02-03",6,29.2,26.5
"4570",4570,"POVI_39","2019-02-03",7,30.6,27
"4571",4571,"POVI_39","2019-02-03",8,33.3,29
"4572",4572,"POVI_39","2019-02-03",9,36.2,31.5
"4573",4573,"POVI_39","2019-02-03",10,35.6,33.5
"4574",4574,"POVI_39","2019-02-03",11,36,33.5
"4575",4575,"POVI_39","2019-02-03",12,36.3,34
"4576",4576,"POVI_39","2019-02-03",13,36.2,34
"4577",4577,"POVI_39","2019-02-03",14,36.3,34
"4578",4578,"POVI_39","2019-02-03",15,36.6,34.5
"4579",4579,"POVI_39","2019-02-03",16,37.1,34.5
"4580",4580,"POVI_39","2019-02-03",17,37.3,36
"4581",4581,"POVI_39","2019-02-03",18,35.7,36
"4582",4582,"POVI_39","2019-02-03",19,33.8,34
"4583",4583,"POVI_39","2019-02-03",20,32.6,32.5
"4584",4584,"POVI_39","2019-02-03",21,30.3,31
"4585",4585,"POVI_39","2019-02-03",22,29.1,29
"4586",4586,"POVI_39","2019-02-03",23,28.7,27.5
"4587",4587,"POVI_39","2019-02-04",0,28.1,27
"4588",4588,"POVI_39","2019-02-04",1,29,26.5
"4589",4589,"POVI_39","2019-02-04",2,28.5,27
"4590",4590,"POVI_39","2019-02-04",3,27,26.5
"4591",4591,"POVI_39","2019-02-04",4,27.7,25
"4592",4592,"POVI_39","2019-02-04",5,27.7,25.5
"4593",4593,"POVI_39","2019-02-04",6,28.4,25.5
"4594",4594,"POVI_39","2019-02-04",7,35.3,26.5
"4595",4595,"POVI_39","2019-02-04",8,34.5,33.5
"4596",4596,"POVI_39","2019-02-04",9,35.6,32.5
"4597",4597,"POVI_39","2019-02-04",10,36,34
"4598",4598,"POVI_39","2019-02-04",11,36.2,34
"4599",4599,"POVI_39","2019-02-04",12,36.3,34.5
"4600",4600,"POVI_39","2019-02-04",13,36.7,34.5
"4601",4601,"POVI_39","2019-02-04",14,36.8,34.5
"4602",4602,"POVI_39","2019-02-04",15,36.9,35
"4603",4603,"POVI_39","2019-02-04",16,37.4,35
"4604",4604,"POVI_39","2019-02-04",17,37.7,36
"4605",4605,"POVI_39","2019-02-04",18,36.5,36.5
"4606",4606,"POVI_39","2019-02-04",19,34.5,35
"4607",4607,"POVI_39","2019-02-04",20,33.5,33
"4608",4608,"POVI_39","2019-02-04",21,31.6,32
"4609",4609,"POVI_39","2019-02-04",22,31.1,30
"4610",4610,"POVI_39","2019-02-04",23,30.3,29.5
"4611",4611,"POVI_39","2019-02-05",0,30.1,29
"4612",4612,"POVI_39","2019-02-05",1,29.8,28.5
"4613",4613,"POVI_39","2019-02-05",2,28.8,28
"4614",4614,"POVI_39","2019-02-05",3,28.7,27
"4615",4615,"POVI_39","2019-02-05",4,28.8,27
"4616",4616,"POVI_39","2019-02-05",5,28.3,27
"4617",4617,"POVI_39","2019-02-05",6,29.7,26.5
"4618",4618,"POVI_39","2019-02-05",7,32.2,28
"4619",4619,"POVI_39","2019-02-05",8,34.7,30
"4620",4620,"POVI_39","2019-02-05",9,35.4,32.5
"4621",4621,"POVI_39","2019-02-05",10,35.7,33.5
"4622",4622,"POVI_39","2019-02-05",11,35.7,34
"4623",4623,"POVI_39","2019-02-05",12,36.2,34
"4624",4624,"POVI_39","2019-02-05",13,36.3,34
"4625",4625,"POVI_39","2019-02-05",14,36.7,34.5
"4626",4626,"POVI_39","2019-02-05",15,37.2,34.5
"4627",4627,"POVI_39","2019-02-05",16,39.3,35
"4628",4628,"POVI_39","2019-02-05",17,37.6,37.5
"4629",4629,"POVI_39","2019-02-05",18,35.7,35.5
"4630",4630,"POVI_39","2019-02-05",19,34.5,34
"4631",4631,"POVI_39","2019-02-05",20,33.8,33
"4632",4632,"POVI_39","2019-02-05",21,33.5,32
"4633",4633,"POVI_39","2019-02-05",22,33,32
"4634",4634,"POVI_39","2019-02-05",23,32.4,31.5
"4635",4635,"POVI_39","2019-02-06",0,31.9,31
"4636",4636,"POVI_39","2019-02-06",1,31.4,30
"4637",4637,"POVI_39","2019-02-06",2,30.9,29.5
"4638",4638,"POVI_39","2019-02-06",3,30.6,29
"4639",4639,"POVI_39","2019-02-06",4,30.4,29
"4640",4640,"POVI_39","2019-02-06",5,30.3,28.5
"4641",4641,"POVI_39","2019-02-06",6,31.3,28.5
"4642",4642,"POVI_39","2019-02-06",7,33.3,29.5
"4643",4643,"POVI_39","2019-02-06",8,34.4,31.5
"4644",4644,"POVI_39","2019-02-06",9,36.7,32.5
"4645",4645,"POVI_39","2019-02-06",10,37.5,34
"4646",4646,"POVI_39","2019-02-06",11,38,35
"4647",4647,"POVI_39","2019-02-06",12,38.4,35
"4648",4648,"POVI_39","2019-02-06",13,37.8,35.5
"4649",4649,"POVI_39","2019-02-06",14,37.6,35.5
"4650",4650,"POVI_39","2019-02-06",15,37.4,35
"4651",4651,"POVI_39","2019-02-06",16,36.8,35.5
"4652",4652,"POVI_39","2019-02-06",17,34.2,34.5
"4653",4653,"POVI_39","2019-02-06",18,33.7,32.5
"4654",4654,"POVI_39","2019-02-06",19,31.9,32
"4655",4655,"POVI_39","2019-02-06",20,31.2,30.5
"4656",4656,"POVI_39","2019-02-06",21,30.3,29.5
"4657",4657,"POVI_39","2019-02-06",22,30.3,29
"4658",4658,"POVI_39","2019-02-06",23,30.3,29
"4659",4659,"POVI_39","2019-02-07",0,30.7,29
"4660",4660,"POVI_39","2019-02-07",1,30.8,29
"4661",4661,"POVI_39","2019-02-07",2,30.3,29.5
"4662",4662,"POVI_39","2019-02-07",3,25.2,28.5
"4663",4663,"POVI_39","2019-02-07",4,25.3,23.5
"4664",4664,"POVI_39","2019-02-07",5,26.9,24.5
"4665",4665,"POVI_39","2019-02-07",6,27.8,25.5
"4666",4666,"POVI_39","2019-02-07",7,30.3,26
"4667",4667,"POVI_39","2019-02-07",8,34.6,28
"4668",4668,"POVI_39","2019-02-07",9,37.8,31.5
"4669",4669,"POVI_39","2019-02-07",10,37.3,35
"4670",4670,"POVI_39","2019-02-07",11,35.8,34.5
"4671",4671,"POVI_39","2019-02-07",12,36.2,34
"4672",4672,"POVI_39","2019-02-07",13,36.3,34
"4673",4673,"POVI_39","2019-02-07",14,37.8,34.5
"4674",4674,"POVI_39","2019-02-07",15,38.2,35.5
"4675",4675,"POVI_39","2019-02-07",16,38.3,36.5
"4676",4676,"POVI_39","2019-02-07",17,36.8,37
"4677",4677,"POVI_39","2019-02-07",18,35.9,36
"4678",4678,"POVI_39","2019-02-07",19,33.5,34.5
"4679",4679,"POVI_39","2019-02-07",20,32,32.5
"4680",4680,"POVI_39","2019-02-07",21,29.4,30.5
"4681",4681,"POVI_39","2019-02-07",22,27.8,28.5
"4682",4682,"POVI_39","2019-02-07",23,27.6,27
"4683",4683,"POVI_39","2019-02-08",0,26.4,26.5
"4684",4684,"POVI_39","2019-02-08",1,25.2,25.5
"4685",4685,"POVI_39","2019-02-08",2,24.1,24
"4686",4686,"POVI_39","2019-02-08",3,22.9,23
"4687",4687,"POVI_39","2019-02-08",4,21.9,22
"4688",4688,"POVI_39","2019-02-08",5,21.3,21
"4689",4689,"POVI_39","2019-02-08",6,33,20
"4690",4690,"POVI_39","2019-02-08",7,38.8,28.5
"4691",4691,"POVI_39","2019-02-08",8,34.5,33
"4692",4692,"POVI_39","2019-02-08",9,35.8,33
"4693",4693,"POVI_39","2019-02-08",10,36.4,34
"4694",4694,"POVI_39","2019-02-08",11,37,34.5
"4695",4695,"POVI_39","2019-02-08",12,38.2,35
"4696",4696,"POVI_39","2019-02-08",13,38.5,36
"4697",4697,"POVI_39","2019-02-08",14,39.1,36.5
"4698",4698,"POVI_39","2019-02-08",15,39.2,37
"4699",4699,"POVI_39","2019-02-08",16,39.3,37.5
"4700",4700,"POVI_39","2019-02-08",17,39.1,37.5
"4701",4701,"POVI_39","2019-02-08",18,37,37.5
"4702",4702,"POVI_39","2019-02-08",19,33.5,36
"4703",4703,"POVI_39","2019-02-08",20,30.9,33
"4704",4704,"POVI_39","2019-02-08",21,28.7,30.5
"4705",4705,"POVI_39","2019-02-08",22,27.5,28
"4706",4706,"POVI_39","2019-02-08",23,29.1,26.5
"4707",4707,"POVI_39","2019-02-09",0,30.3,27.5
"4708",4708,"POVI_39","2019-02-09",1,29.8,29
"4709",4709,"POVI_39","2019-02-09",2,29.5,28
"4710",4710,"POVI_39","2019-02-09",3,29,28
"4711",4711,"POVI_39","2019-02-09",4,27.4,27
"4712",4712,"POVI_39","2019-02-09",5,26.3,25.5
"4713",4713,"POVI_39","2019-02-09",6,32,25
"4714",4714,"POVI_39","2019-02-09",7,39.3,29
"4715",4715,"POVI_39","2019-02-09",8,36.6,34.5
"4716",4716,"POVI_39","2019-02-09",9,37.2,35.5
"4717",4717,"POVI_39","2019-02-09",10,37.4,35.5
"4718",4718,"POVI_39","2019-02-09",11,37.5,35.5
"4719",4719,"POVI_39","2019-02-09",12,38.3,35.5
"4720",4720,"POVI_39","2019-02-09",13,39,36
"4721",4721,"POVI_39","2019-02-09",14,39.4,36.5
"4722",4722,"POVI_39","2019-02-09",15,39.5,37
"4723",4723,"POVI_39","2019-02-09",16,39.3,37.5
"4724",4724,"POVI_39","2019-02-09",17,37.6,37.5
"4725",4725,"POVI_39","2019-02-09",18,34.6,36.5
"4726",4726,"POVI_39","2019-02-09",19,31.4,32.5
"4727",4727,"POVI_39","2019-02-09",20,29.8,30
"4728",4728,"POVI_39","2019-02-09",21,28.2,28.5
"4729",4729,"POVI_39","2019-02-09",22,27.5,27
"4730",4730,"POVI_39","2019-02-09",23,26.2,26
"4731",4731,"POVI_39","2019-02-10",0,24.8,25
"4732",4732,"POVI_39","2019-02-10",1,23.8,23.5
"4733",4733,"POVI_39","2019-02-10",2,23.4,22.5
"4734",4734,"POVI_39","2019-02-10",3,23.3,22
"4735",4735,"POVI_39","2019-02-10",4,22.5,21.5
"4736",4736,"POVI_39","2019-02-10",5,21.8,21
"4737",4737,"POVI_39","2019-02-10",6,26.2,20.5
"4738",4738,"POVI_39","2019-02-10",7,31.1,23.5
"4739",4739,"POVI_39","2019-02-10",8,31.7,27.5
"4740",4740,"POVI_39","2019-02-10",9,31.2,29.5
"4741",4741,"POVI_39","2019-02-10",10,32.3,30
"4742",4742,"POVI_39","2019-02-10",11,33.4,31
"4743",4743,"POVI_39","2019-02-10",12,34.3,31.5
"4744",4744,"POVI_39","2019-02-10",13,35,32
"4745",4745,"POVI_39","2019-02-10",14,35.5,32.5
"4746",4746,"POVI_39","2019-02-10",15,36.2,33.5
"4747",4747,"POVI_39","2019-02-10",16,36.6,34
"4748",4748,"POVI_39","2019-02-10",17,35,35
"4749",4749,"POVI_39","2019-02-10",18,33.7,34
"4750",4750,"POVI_39","2019-02-10",19,30.4,32.5
"4751",4751,"POVI_39","2019-02-10",20,27.7,29.5
"4752",4752,"POVI_39","2019-02-10",21,27.7,27
"4753",4753,"POVI_39","2019-02-10",22,26.4,26
"4754",4754,"POVI_39","2019-02-10",23,25.2,25
"4755",4755,"POVI_39","2019-02-11",0,22,24
"4756",4756,"POVI_39","2019-02-11",1,19.1,21.5
"4757",4757,"POVI_39","2019-02-11",2,17.7,19
"4758",4758,"POVI_39","2019-02-11",3,17.9,17
"4759",4759,"POVI_39","2019-02-11",4,16.8,16.5
"4760",4760,"POVI_39","2019-02-11",5,15.7,16
"4761",4761,"POVI_39","2019-02-11",6,24.8,15
"4762",4762,"POVI_39","2019-02-11",7,35.8,21
"4763",4763,"POVI_39","2019-02-11",8,34.5,30.5
"4764",4764,"POVI_39","2019-02-11",9,36.4,32
"4765",4765,"POVI_39","2019-02-11",10,38.5,32
"4766",4766,"POVI_39","2019-02-11",11,34.6,32
"4767",4767,"POVI_39","2019-02-11",12,35.3,32.5
"4768",4768,"POVI_39","2019-02-11",13,36.5,33
"4769",4769,"POVI_39","2019-02-11",14,37.5,34
"4770",4770,"POVI_39","2019-02-11",15,38.5,35
"4771",4771,"POVI_39","2019-02-11",16,39.1,36
"4772",4772,"POVI_39","2019-02-11",17,39.3,36.5
"4773",4773,"POVI_39","2019-02-11",18,35.3,37.5
"4774",4774,"POVI_39","2019-02-11",19,31.3,34.5
"4775",4775,"POVI_39","2019-02-11",20,27.7,31
"4776",4776,"POVI_39","2019-02-11",21,24.9,27
"4777",4777,"POVI_39","2019-02-11",22,22.9,24.5
"4778",4778,"POVI_39","2019-02-11",23,21.4,22
"4779",4779,"POVI_39","2019-02-12",0,20.3,20.5
"4780",4780,"POVI_39","2019-02-12",1,19.4,19.5
"4781",4781,"POVI_39","2019-02-12",2,19.4,18.5
"4782",4782,"POVI_39","2019-02-12",3,18.7,18.5
"4783",4783,"POVI_39","2019-02-12",4,17.6,17.5
"4784",4784,"POVI_39","2019-02-12",5,17.9,17
"4785",4785,"POVI_39","2019-02-12",6,28,16.5
"4786",4786,"POVI_39","2019-02-12",7,37,22.5
"4787",4787,"POVI_39","2019-02-12",8,36.6,33
